alpha_threshold,fuzzy_modularity_qg,n_communities,n_predicted_communities,n_overlapping_nodes,onmi,omega,comm_recall,comm_precision,comm_F1,average_score
0.3,0.5182196555189307,4,4,4,0.4844794350838382,0.4744941204943914,0.831554878048746,0.6273563863927862,0.7151651729547152,0.6266099985948953
0.35,0.5182196555189307,4,4,1,0.47180039242353544,0.4306205051546666,0.8103855232100365,0.6082002804020032,0.6948845832167402,0.6031782568813964
0.4,0.5182196555189307,4,4,1,0.47180039242353544,0.4306205051546666,0.8103855232100365,0.6082002804020032,0.6948845832167402,0.6031782568813964
0.45,0.5182196555189307,4,4,1,0.47180039242353544,0.4306205051546666,0.8103855232100365,0.6082002804020032,0.6948845832167402,0.6031782568813964
0.5,0.5182196555189307,4,4,0,0.466289417811264,0.4127279224701988,0.7992802878848121,0.602647662739391,0.6871742547867477,0.5936239091384827
