,DOID:0040055,DOID:0040070,DOID:0040071,DOID:0040085,DOID:0040087,DOID:0050118,DOID:0050159,DOID:0050185,DOID:0050329,DOID:0050336,DOID:0050527,DOID:0050545,DOID:0050589,DOID:0050668,DOID:0050700,DOID:0050741,DOID:0050742,DOID:0050758,DOID:0050784,DOID:0050785,DOID:0050820,DOID:0050822,DOID:0050828,DOID:0050830,DOID:0050847,DOID:0050848,DOID:0050851,DOID:0050852,DOID:0050853,DOID:0050870,DOID:0050875,DOID:0050936,DOID:0051046,DOID:0051061,DOID:0051062,DOID:0051063,DOID:0051064,DOID:0060041,DOID:0060052,DOID:0060056,DOID:0060058,DOID:0060060,DOID:0060068,DOID:0060141,DOID:0060145,DOID:0060180,DOID:0060224,DOID:0060250,DOID:0060259,DOID:0060284,DOID:0060319,DOID:0060328,DOID:0060514,DOID:0060903,DOID:0070001,DOID:0070314,DOID:0080001,DOID:0080007,DOID:0080008,DOID:0080015,DOID:0080164,DOID:0080166,DOID:0080171,DOID:0080178,DOID:0080199,DOID:0080211,DOID:0080599,DOID:0080600,DOID:0080602,DOID:0080652,DOID:0080706,DOID:0080721,DOID:0080750,DOID:0080784,DOID:0080799,DOID:0080817,DOID:0080821,DOID:0080831,DOID:0080832,DOID:0080848,DOID:0080852,DOID:0080938,DOID:0081067,DOID:0081085,DOID:0081094,DOID:0081246,DOID:0081292,DOID:0081323,DOID:0081459,DOID:0090103,DOID:0110335,DOID:0111162,DOID:0111297,DOID:0111717,DOID:0111734,DOID:070355,DOID:10003,DOID:1001,DOID:1003,DOID:10030,DOID:10031,DOID:10038,DOID:10128,DOID:10145,DOID:10154,DOID:10159,DOID:10223,DOID:10250,DOID:10273,DOID:10283,DOID:10288,DOID:10316,DOID:10340,DOID:1036,DOID:10378,DOID:1040,DOID:10437,DOID:10469,DOID:10520,DOID:10568,DOID:1059,DOID:106,DOID:10611,DOID:10612,DOID:1063,DOID:1067,DOID:10691,DOID:1074,DOID:10763,DOID:10764,DOID:10772,DOID:10808,DOID:10841,DOID:1094,DOID:10952,DOID:10969,DOID:10976,DOID:11054,DOID:1106,DOID:1107,DOID:11162,DOID:11166,DOID:11206,DOID:11246,DOID:11247,DOID:11256,DOID:11289,DOID:1129,DOID:11299,DOID:11335,DOID:11353,DOID:11371,DOID:11396,DOID:114,DOID:11442,DOID:11459,DOID:11476,DOID:11518,DOID:11520,DOID:11561,DOID:11569,DOID:11584,DOID:11650,DOID:11683,DOID:11695,DOID:11705,DOID:11711,DOID:11746,DOID:1176,DOID:11786,DOID:118,DOID:11840,DOID:11934,DOID:11963,DOID:11981,DOID:12061,DOID:12070,DOID:1227,DOID:12359,DOID:12361,DOID:1240,DOID:12448,DOID:12466,DOID:12514,DOID:12577,DOID:12612,DOID:1265,DOID:12667,DOID:12678,DOID:127,DOID:12722,DOID:12928,DOID:13001,DOID:13003,DOID:13034,DOID:1306,DOID:13060,DOID:1307,DOID:13089,DOID:13117,DOID:13149,DOID:1323,DOID:13250,DOID:13402,DOID:13405,DOID:13406,DOID:13564,DOID:13585,DOID:13653,DOID:13656,DOID:13709,DOID:13738,DOID:1380,DOID:13825,DOID:13906,DOID:1397,DOID:13976,DOID:14070,DOID:14092,DOID:14096,DOID:14224,DOID:14239,DOID:14265,DOID:14320,DOID:14330,DOID:14351,DOID:14453,DOID:14476,DOID:14491,DOID:14566,DOID:1458,DOID:1459,DOID:1474,DOID:15,DOID:1532,DOID:1574,DOID:1577,DOID:1578,DOID:1579,DOID:1586,DOID:1588,DOID:1596,DOID:1612,DOID:1673,DOID:17,DOID:171,DOID:1729,DOID:1731,DOID:1749,DOID:175,DOID:1759,DOID:176,DOID:178,DOID:1781,DOID:1787,DOID:1793,DOID:1800,DOID:1837,DOID:1883,DOID:1884,DOID:1909,DOID:1990,DOID:2030,DOID:2043,DOID:2044,DOID:2048,DOID:214,DOID:2150,DOID:2158,DOID:2163,DOID:219,DOID:2228,DOID:2237,DOID:2242,DOID:2314,DOID:2316,DOID:2320,DOID:2348,DOID:2355,DOID:2377,DOID:2388,DOID:2394,DOID:2425,DOID:2468,DOID:2487,DOID:2491,DOID:252,DOID:2529,DOID:2531,DOID:2570,DOID:2671,DOID:2697,DOID:2723,DOID:2725,DOID:2778,DOID:2797,DOID:2835,DOID:2838,DOID:2841,DOID:2913,DOID:2914,DOID:2957,DOID:299,DOID:3008,DOID:3010,DOID:302,DOID:3021,DOID:3038,DOID:3082,DOID:3083,DOID:3098,DOID:3151,DOID:3199,DOID:322,DOID:326,DOID:3284,DOID:3312,DOID:3324,DOID:333,DOID:3331,DOID:3393,DOID:341,DOID:3410,DOID:3456,DOID:349,DOID:3527,DOID:3571,DOID:3602,DOID:3627,DOID:3646,DOID:3663,DOID:3683,DOID:3688,DOID:3716,DOID:3770,DOID:379,DOID:3798,DOID:3813,DOID:3825,DOID:3872,DOID:3904,DOID:3909,DOID:3926,DOID:3950,DOID:399,DOID:4006,DOID:4007,DOID:4009,DOID:401,DOID:4015,DOID:4027,DOID:4044,DOID:4045,DOID:4054,DOID:4079,DOID:409,DOID:412,DOID:4147,DOID:4159,DOID:417,DOID:419,DOID:424,DOID:4260,DOID:4293,DOID:4362,DOID:4364,DOID:437,DOID:4370,DOID:4372,DOID:4399,DOID:4411,DOID:4448,DOID:4450,DOID:4454,DOID:4488,DOID:4552,DOID:4558,DOID:4615,DOID:4779,DOID:4830,DOID:4832,DOID:4844,DOID:4863,DOID:490,DOID:4914,DOID:4943,DOID:4989,DOID:50,DOID:5006,DOID:5031,DOID:5041,DOID:507,DOID:5070,DOID:5082,DOID:5088,DOID:5093,DOID:5157,DOID:5195,DOID:5221,DOID:5231,DOID:535,DOID:5355,DOID:5360,DOID:5393,DOID:5416,DOID:5418,DOID:5419,DOID:551,DOID:552,DOID:5520,DOID:557,DOID:5594,DOID:5649,DOID:5662,DOID:5690,DOID:5708,DOID:576,DOID:5763,DOID:5844,DOID:6000,DOID:60001,DOID:60004,DOID:603,DOID:6089,DOID:6122,DOID:6132,DOID:614,DOID:615,DOID:6263,DOID:6285,DOID:633,DOID:6354,DOID:6432,DOID:6459,DOID:65,DOID:6543,DOID:6608,DOID:6696,DOID:6707,DOID:6710,DOID:6713,DOID:6758,DOID:684,DOID:6841,DOID:6929,DOID:6936,DOID:707,DOID:7127,DOID:7157,DOID:7166,DOID:7358,DOID:7360,DOID:7474,DOID:75,DOID:750,DOID:7677,DOID:7693,DOID:783,DOID:784,DOID:7959,DOID:7997,DOID:8007,DOID:8120,DOID:820,DOID:8208,DOID:8233,DOID:8331,DOID:8366,DOID:8452,DOID:846,DOID:8469,DOID:8472,DOID:850,DOID:8506,DOID:8514,DOID:8515,DOID:8516,DOID:8534,DOID:8538,DOID:8567,DOID:8568,DOID:8630,DOID:8633,DOID:865,DOID:870,DOID:8717,DOID:8719,DOID:8729,DOID:874,DOID:8800,DOID:8923,DOID:9074,DOID:9119,DOID:9120,DOID:9159,DOID:9206,DOID:9256,DOID:927,DOID:928,DOID:936,DOID:9396,DOID:9408,DOID:9428,DOID:9477,DOID:9478,DOID:9498,DOID:9505,DOID:9530,DOID:9538,DOID:9563,DOID:961,DOID:9637,DOID:9675,DOID:9743,DOID:9779,DOID:9799,DOID:9809,DOID:9847,DOID:987,DOID:9911,DOID:9913,DOID:9942,DOID:9970,DOID:9971,DOID:9974
DOID:0040055,1,0.404676804,0.404676804,0.131001507,0.24239913,0.173023158,0.1557509,0.59463886,0,0.093223997,0,0.140183641,0.214103442,0.093223997,0.201558563,0.104412046,0.104412046,0.119466383,0.219556031,0.219556031,0.177962674,0.159551974,0.214103442,0.186587508,0.119466383,0.104412046,0.165608874,0.186587508,0.173453199,0.093223997,0,0.129815635,0.142276545,0.162558716,0.148423795,0.148423795,0.177962674,0.104412046,0,0.372699286,0.208917857,0.196511471,0.167166884,0.084769614,0.084769614,0.182658573,0.177962674,0.154629218,0.140183641,0.165608874,0.177962674,0.186587508,0.32166902,0.214103442,0,0.214103442,0.226144512,0.173453199,0.196324894,0.169593729,0.141445869,0.131738375,0.238422742,0.238422742,0.123462995,0.170042362,0.145002256,0.124478745,0.103944101,0.186587508,0.122866651,0.165729008,0.329491451,0.207798139,0.116679926,0.1557509,0.1419533,0.119466383,0.119466383,0.124478745,0.382625671,0.165608874,0.163671868,0.133132667,0.133132667,0.086557239,0.196324894,0.220379003,0.129625331,0.173006202,0.151023393,0.425841788,0.196324894,0.119466383,0.1557509,0.183053604,0.183053604,0,0.18780368,0.1419533,0.1419533,0,0.196324894,0,0.149827309,0.173453199,0.33755982,0.131001507,0.201558563,0.149043486,0,0.17130621,0,0.157099048,0.173453199,0.178417973,0,0,0.163501371,0.100324219,0.104412046,0.321197307,0.214103442,0.54621541,0.186587508,0.173453199,0.238422742,0.214103442,0.186587508,0,0.178626048,0.204197391,0.173023158,0.104412046,0.214103442,0.214103442,0.165608874,0.167258229,0.171231579,0.135046258,0.196324894,0.145002256,0.104412046,0.15922539,0.178626048,0.113442995,0.319632518,0.165608874,0.148727606,0.276503334,0.214103442,0.196324894,0.173453199,0.23200334,0,0.173453199,0.1557509,0.183053604,0.150544992,0.183053604,0.119466383,0,0.196324894,0,0.151522151,0,0,0.131739295,0.226144512,0.292093135,0.201558563,0.165608874,0.110314396,0.214103442,0.084769614,0,0.214103442,0.165608874,0.183053604,0.273957095,0.173568329,0,0.186587508,0.163501371,0.214103442,0,0,0.127950677,0.093223997,0.110314396,0,0,0.150544992,0.131349284,0.113442995,0,0.173453199,0.119466383,0.162558716,0.308209373,0,0,0.238422742,0.419193197,0.245293168,0.231406579,0.100324219,0.186587508,0.183053604,0.196324894,0.104412046,0.162558716,0.138706813,0.32575357,0,0.183053604,0.186587508,0.173453199,0.149827309,0.186587508,0.196324894,0.192013504,0.176493645,0.104412046,0.165608874,0.186587508,0.319632518,0,0.129625331,0.169593729,0.186587508,0.214103442,0.156862745,0.285182889,0.226144512,0.104412046,0.149446344,0.156870247,0.285182889,0.131001507,0.196324894,0.104412046,0.193957479,0.196324894,0.285182889,0.173568329,0.186587508,0.100324219,0.103944101,0.167258229,0.090371167,0.193957479,0.250692789,0.167258229,0.201558563,0.167258229,0.098162447,0.104412046,0.148195916,0.161898403,0.110314396,0,0.119466383,0.148195916,0.173453199,0.273957095,0.196324894,0.154387403,0,0.208173616,0.141629604,0.196324894,0.196324894,0,0.319632518,0.152497896,0.196324894,0.165608874,0.250692789,0.238106487,0.198648727,0.137774604,0.299995027,0.119466383,0,0.186587508,0.084769614,0.336458908,0.193957479,0.283516084,0.103944101,0.137764459,0.572882305,0.116946554,0,0.173453199,0.165608874,0.165608874,0.196324894,0.186587508,0.447923125,0.160807962,0.103944101,0.143821195,0.176981482,0.119466383,0.186587508,0.105519627,0.190530283,0.173453199,0.098162447,0.232580241,0.1182262,0.196324894,0.214103442,0.169943979,0.104412046,0.119466383,0,0.1557509,0.186587508,0.214103442,0.134152184,0.183053604,0.186587508,0.143609829,0.139830328,0.238422742,0.183053604,0.214103442,0.357901344,0.159502944,0.186587508,0.108617671,0.17130621,0.208173616,0.196324894,0.137764459,0.186587508,0,0.133005139,0,0.365420731,0.137764459,0.113442995,0.120609962,0.137764459,0,0.100324219,0.098162447,0,0.153180484,0.167258229,0.125568931,0.213085407,0.226144512,0,0.15489793,0.332668838,0.372699286,0.186587508,0.196324894,0.078300193,0.230538397,0.136102595,0.173568329,0.273957095,0.214103442,0.162558716,0.489610468,0.148195916,0.154629218,0.129625331,0.122654971,0.098162447,0.098162447,0.329491451,0,0.165608874,0.099354198,0,0.126918612,0.117858426,0.11865778,0.120609962,0.104412046,0.214103442,0.250692789,0,0.093676815,0.167258229,0.140183641,0,0.196324894,0.098162447,0.193957479,0.14721616,0.123758139,0.186587508,0,0.140183641,0,0,0.112380049,0,0.104412046,0.104412046,0.173453199,0.196324894,0.079778178,0.250692789,0,0,0.088841883,0.141445869,0,0.214103442,0.14731908,0.165608874,0.201558563,0.166017108,0.093223997,0.078300193,0.123758139,0,0.196324894,0.186587508,0.214103442,0.125358807,0.121524711,0.165608874,0.171357152,0.165608874,0.109109383,0.250692789,0.373017298,0.125884846,0.11468383,0.131738375,0,0.179944552,0.187522539,0.114996195,0.136286898,0.183053604,0.153180484,0.186030635,0.186587508,0,0.214103442,0,0.108423342,0.123487813,0.382805955,0.238422742,0,0.163501371,0.165608874,0.186587508,0.118321376,0.214103442,0.14731908,0,0.187862389,0.137003778,0.131738375,0.122431132,0,0,0,0.207798139,0.165608874,0.226144512,0.382625671,0.159551974,0.177962674,0.145111768,0.238422742,0.232754762,0.196511471,0.124478745,0.135980469,0.214103442,0.214103442,0.214103442,0.365420731,0.119466383,0.131001507,0.161898403,0.104412046,0.269803641,0.247001063,0.143821195,0.140183641,0.179944552,0.214103442,0.138912384,0,0,0.226144512,0.173453199,0.149446344,0.196324894,0.151703582,0.078300193,0.166017108,0.104412046,0,0.156384962,0.196324894,0.123451842,0.196324894,0.1557509,0.186587508,0.214103442,0.196324894,0.276503334,0.172991616,0.26606894,0.186587508,0,0.336458908,0.093223997,0.093223997,0.104412046
DOID:0040070,0.404676804,1,0.741842214,0.165669581,0.300570278,0.21161113,0.193493231,0.523895077,0,0.111026487,0,0.182463254,0.277753965,0.111026487,0.255823135,0.127377267,0.127377267,0.150023441,0.266913809,0.266913809,0.223169314,0.197907918,0.277753965,0.237918216,0.150023441,0.127377267,0.208075781,0.237918216,0.218118412,0.111026487,0,0.154044851,0.169557037,0.198006188,0.17988757,0.17988757,0.223169314,0.127377267,0,0.505292223,0.247268852,0.233904976,0.207588444,0.098931837,0.098931837,0.227222427,0.223169314,0.188898236,0.182463254,0.208075781,0.223169314,0.237918216,0.417125901,0.277753965,0,0.277753965,0.292908099,0.218118412,0.250304754,0.231246475,0.169003064,0.156994137,0.316612977,0.316612977,0.141852173,0.201982089,0.184435448,0.154307758,0.123886953,0.237918216,0.144467512,0.201956626,0.207119741,0.262295082,0.13093885,0.193493231,0.174470469,0.150023441,0.150023441,0.154307758,0.222307989,0.208075781,0.195193326,0.160570868,0.160570868,0.099003094,0.250304754,0.283945522,0.151251678,0.213649852,0.183152918,0.277753965,0.250304754,0.150023441,0.193493231,0.230319107,0.230319107,0,0.232842257,0.174470469,0.174470469,0,0.250304754,0,0.178272981,0.218118412,0.204197391,0.165669581,0.255823135,0.174950298,0,0.208884368,0,0.191751851,0.218118412,0.207636636,0,0,0.203399199,0.120552532,0.127377267,0.385367659,0.277753965,0.495412844,0.237918216,0.218118412,0.316612977,0.277753965,0.237918216,0,0.227710339,0.265154819,0.21161113,0.127377267,0.277753965,0.277753965,0.208075781,0.200433034,0.196408275,0.156479218,0.250304754,0.184435448,0.127377267,0.199854003,0.227710339,0.139555168,0.392798691,0.208075781,0.176611271,0.361657597,0.277753965,0.250304754,0.218118412,0.298422968,0,0.218118412,0.193493231,0.230319107,0.179361026,0.230319107,0.150023441,0,0.250304754,0,0.178602493,0,0,0.15379079,0.292908099,0.380333198,0.255823135,0.208075781,0.134284515,0.277753965,0.098931837,0,0.277753965,0.208075781,0.230319107,0.349792688,0.213109008,0,0.237918216,0.203399199,0.277753965,0,0,0.149808046,0.111026487,0.134284515,0,0,0.179361026,0.15639528,0.139555168,0,0.218118412,0.150023441,0.198006188,0.277753965,0,0,0.316612977,0.304786714,0.316651797,0.282588309,0.120552532,0.237918216,0.230319107,0.250304754,0.127377267,0.198006188,0.160041569,0.218118412,0,0.230319107,0.237918216,0.218118412,0.178272981,0.237918216,0.250304754,0.236344899,0.219365386,0.127377267,0.208075781,0.237918216,0.392798691,0,0.151251678,0.231246475,0.237918216,0.277753965,0.19088576,0.389520514,0.292908099,0.127377267,0.185389289,0.186587508,0.389520514,0.165669581,0.250304754,0.127377267,0.239470936,0.250304754,0.389520514,0.213109008,0.237918216,0.120552532,0.123886953,0.200433034,0.106415768,0.239470936,0.331983806,0.200433034,0.255823135,0.200433034,0.117025599,0.127377267,0.17870584,0.195924869,0.134284515,0,0.150023441,0.17870584,0.218118412,0.349792688,0.250304754,0.173668342,0,0.265232975,0.164205363,0.250304754,0.250304754,0,0.392798691,0.182336182,0.250304754,0.208075781,0.331983806,0.28869669,0.25087108,0.158721979,0.183381089,0.150023441,0,0.237918216,0.098931837,0.443978179,0.239470936,0.370095002,0.123886953,0.160401003,0.277753965,0.130260097,0,0.218118412,0.208075781,0.208075781,0.250304754,0.237918216,0.623084528,0.192560175,0.123886953,0.174491892,0.218626393,0.150023441,0.237918216,0.119369323,0.233210825,0.218118412,0.117025599,0.138262122,0.138231047,0.250304754,0.277753965,0.194638432,0.127377267,0.150023441,0,0.193493231,0.237918216,0.277753965,0.1551975,0.230319107,0.237918216,0.168964506,0.161637366,0.316612977,0.230319107,0.277753965,0.220183486,0.18875619,0.237918216,0.122803975,0.208884368,0.265232975,0.250304754,0.160401003,0.237918216,0,0.153559051,0,0.237918216,0.160401003,0.139555168,0.138262122,0.160401003,0,0.120552532,0.117025599,0,0.183381089,0.200433034,0.144030983,0.270228417,0.292908099,0,0.184075083,0.200433034,0.505292223,0.237918216,0.250304754,0.089824347,0.14425272,0.157381244,0.213109008,0.349792688,0.277753965,0.198006188,0.237918216,0.17870584,0.188898236,0.151251678,0.143278366,0.117025599,0.117025599,0.207119741,0,0.208075781,0.116660591,0,0.1459405,0.135167711,0.133611691,0.138262122,0.127377267,0.277753965,0.331983806,0,0.109881725,0.200433034,0.182463254,0,0.250304754,0.117025599,0.239470936,0.170841023,0.147043171,0.237918216,0,0.182463254,0,0,0.125190176,0,0.127377267,0.127377267,0.218118412,0.250304754,0.08913649,0.331983806,0,0,0.103986685,0.169003064,0,0.277753965,0.174492578,0.208075781,0.255823135,0.200586128,0.111026487,0.089824347,0.147043171,0,0.250304754,0.237918216,0.277753965,0.146240133,0.135536499,0.208075781,0.200840381,0.208075781,0.12233917,0.331983806,0.250304754,0.145806379,0.132386521,0.156994137,0,0.220183486,0.217951837,0.131124056,0.162693958,0.230319107,0.183381089,0.218544786,0.237918216,0,0.277753965,0,0.126106595,0.138136858,0.516419253,0.316612977,0,0.203399199,0.208075781,0.237918216,0.133936828,0.277753965,0.174492578,0,0.233603268,0.16223321,0.156994137,0.138761744,0,0,0,0.262295082,0.208075781,0.292908099,0.222307989,0.197907918,0.223169314,0.178225892,0.316612977,0.285259472,0.233904976,0.154307758,0.159010805,0.277753965,0.277753965,0.277753965,0.237918216,0.150023441,0.165669581,0.195924869,0.127377267,0.160401003,0.304786714,0.174491892,0.182463254,0.220183486,0.277753965,0.165127094,0,0,0.292908099,0.218118412,0.185389289,0.250304754,0.182772133,0.089824347,0.200586128,0.127377267,0,0.184143223,0.250304754,0.140166448,0.250304754,0.193493231,0.237918216,0.277753965,0.250304754,0.361657597,0.215444634,0.237918216,0.237918216,0,0.443978179,0.111026487,0.111026487,0.127377267
DOID:0040071,0.404676804,0.741842214,1,0.165669581,0.300570278,0.21161113,0.193493231,0.523895077,0,0.111026487,0,0.182463254,0.277753965,0.111026487,0.255823135,0.127377267,0.127377267,0.150023441,0.266913809,0.266913809,0.223169314,0.197907918,0.277753965,0.237918216,0.150023441,0.127377267,0.208075781,0.237918216,0.218118412,0.111026487,0,0.154044851,0.169557037,0.198006188,0.17988757,0.17988757,0.223169314,0.127377267,0,0.505292223,0.247268852,0.233904976,0.207588444,0.098931837,0.098931837,0.227222427,0.223169314,0.188898236,0.182463254,0.208075781,0.223169314,0.237918216,0.417125901,0.277753965,0,0.277753965,0.292908099,0.218118412,0.250304754,0.231246475,0.169003064,0.156994137,0.316612977,0.316612977,0.141852173,0.201982089,0.184435448,0.154307758,0.123886953,0.237918216,0.144467512,0.201956626,0.207119741,0.262295082,0.13093885,0.193493231,0.174470469,0.150023441,0.150023441,0.154307758,0.222307989,0.208075781,0.195193326,0.160570868,0.160570868,0.099003094,0.250304754,0.283945522,0.151251678,0.213649852,0.183152918,0.277753965,0.250304754,0.150023441,0.193493231,0.230319107,0.230319107,0,0.232842257,0.174470469,0.174470469,0,0.250304754,0,0.178272981,0.218118412,0.204197391,0.165669581,0.255823135,0.174950298,0,0.208884368,0,0.191751851,0.218118412,0.207636636,0,0,0.203399199,0.120552532,0.127377267,0.385367659,0.277753965,0.495412844,0.237918216,0.218118412,0.316612977,0.277753965,0.237918216,0,0.227710339,0.265154819,0.21161113,0.127377267,0.277753965,0.277753965,0.208075781,0.200433034,0.196408275,0.156479218,0.250304754,0.184435448,0.127377267,0.199854003,0.227710339,0.139555168,0.392798691,0.208075781,0.176611271,0.361657597,0.277753965,0.250304754,0.218118412,0.298422968,0,0.218118412,0.193493231,0.230319107,0.179361026,0.230319107,0.150023441,0,0.250304754,0,0.178602493,0,0,0.15379079,0.292908099,0.380333198,0.255823135,0.208075781,0.134284515,0.277753965,0.098931837,0,0.277753965,0.208075781,0.230319107,0.349792688,0.213109008,0,0.237918216,0.203399199,0.277753965,0,0,0.149808046,0.111026487,0.134284515,0,0,0.179361026,0.15639528,0.139555168,0,0.218118412,0.150023441,0.198006188,0.277753965,0,0,0.316612977,0.304786714,0.316651797,0.282588309,0.120552532,0.237918216,0.230319107,0.250304754,0.127377267,0.198006188,0.160041569,0.218118412,0,0.230319107,0.237918216,0.218118412,0.178272981,0.237918216,0.250304754,0.236344899,0.219365386,0.127377267,0.208075781,0.237918216,0.392798691,0,0.151251678,0.231246475,0.237918216,0.277753965,0.19088576,0.389520514,0.292908099,0.127377267,0.185389289,0.186587508,0.389520514,0.165669581,0.250304754,0.127377267,0.239470936,0.250304754,0.389520514,0.213109008,0.237918216,0.120552532,0.123886953,0.200433034,0.106415768,0.239470936,0.331983806,0.200433034,0.255823135,0.200433034,0.117025599,0.127377267,0.17870584,0.195924869,0.134284515,0,0.150023441,0.17870584,0.218118412,0.349792688,0.250304754,0.173668342,0,0.265232975,0.164205363,0.250304754,0.250304754,0,0.392798691,0.182336182,0.250304754,0.208075781,0.331983806,0.28869669,0.25087108,0.158721979,0.183381089,0.150023441,0,0.237918216,0.098931837,0.443978179,0.239470936,0.370095002,0.123886953,0.160401003,0.277753965,0.130260097,0,0.218118412,0.208075781,0.208075781,0.250304754,0.237918216,0.623084528,0.192560175,0.123886953,0.174491892,0.218626393,0.150023441,0.237918216,0.119369323,0.233210825,0.218118412,0.117025599,0.138262122,0.138231047,0.250304754,0.277753965,0.194638432,0.127377267,0.150023441,0,0.193493231,0.237918216,0.277753965,0.1551975,0.230319107,0.237918216,0.168964506,0.161637366,0.316612977,0.230319107,0.277753965,0.220183486,0.18875619,0.237918216,0.122803975,0.208884368,0.265232975,0.250304754,0.160401003,0.237918216,0,0.153559051,0,0.237918216,0.160401003,0.139555168,0.138262122,0.160401003,0,0.120552532,0.117025599,0,0.183381089,0.200433034,0.144030983,0.270228417,0.292908099,0,0.184075083,0.200433034,0.505292223,0.237918216,0.250304754,0.089824347,0.14425272,0.157381244,0.213109008,0.349792688,0.277753965,0.198006188,0.237918216,0.17870584,0.188898236,0.151251678,0.143278366,0.117025599,0.117025599,0.207119741,0,0.208075781,0.116660591,0,0.1459405,0.135167711,0.133611691,0.138262122,0.127377267,0.277753965,0.331983806,0,0.109881725,0.200433034,0.182463254,0,0.250304754,0.117025599,0.239470936,0.170841023,0.147043171,0.237918216,0,0.182463254,0,0,0.125190176,0,0.127377267,0.127377267,0.218118412,0.250304754,0.08913649,0.331983806,0,0,0.103986685,0.169003064,0,0.277753965,0.174492578,0.208075781,0.255823135,0.200586128,0.111026487,0.089824347,0.147043171,0,0.250304754,0.237918216,0.277753965,0.146240133,0.135536499,0.208075781,0.200840381,0.208075781,0.12233917,0.331983806,0.250304754,0.145806379,0.132386521,0.156994137,0,0.220183486,0.217951837,0.131124056,0.162693958,0.230319107,0.183381089,0.218544786,0.237918216,0,0.277753965,0,0.126106595,0.138136858,0.516419253,0.316612977,0,0.203399199,0.208075781,0.237918216,0.133936828,0.277753965,0.174492578,0,0.233603268,0.16223321,0.156994137,0.138761744,0,0,0,0.262295082,0.208075781,0.292908099,0.222307989,0.197907918,0.223169314,0.178225892,0.316612977,0.285259472,0.233904976,0.154307758,0.159010805,0.277753965,0.277753965,0.277753965,0.237918216,0.150023441,0.165669581,0.195924869,0.127377267,0.160401003,0.304786714,0.174491892,0.182463254,0.220183486,0.277753965,0.165127094,0,0,0.292908099,0.218118412,0.185389289,0.250304754,0.182772133,0.089824347,0.200586128,0.127377267,0,0.184143223,0.250304754,0.140166448,0.250304754,0.193493231,0.237918216,0.277753965,0.250304754,0.361657597,0.215444634,0.237918216,0.237918216,0,0.443978179,0.111026487,0.111026487,0.127377267
